Hugo_Symbol	TCGA-AA-3977-01	TCGA-AA-3560-01	TCGA-AA-3543-01	TCGA-AA-3695-01	TCGA-AA-3875-01	TCGA-AA-3684-01	TCGA-AA-3531-01	TCGA-AA-3532-01	TCGA-A6-2678-01	TCGA-AA-3861-01	TCGA-A6-2677-01	TCGA-AA-3842-01	TCGA-AA-3848-01	TCGA-AA-3521-01	TCGA-AA-3544-01	TCGA-AA-3520-01	TCGA-AA-3538-01	TCGA-A6-2672-01	TCGA-AA-3856-01	TCGA-AA-3666-01	TCGA-AA-3858-01	TCGA-AA-3870-01	TCGA-AA-3679-01	TCGA-AA-3516-01	TCGA-AA-3530-01	TCGA-AA-3524-01	TCGA-AA-3681-01	TCGA-AA-3542-01	TCGA-AA-3548-01	TCGA-A6-2676-01	TCGA-AA-3525-01	TCGA-A6-2670-01	TCGA-AA-3837-01	TCGA-AA-3970-01	TCGA-AA-3522-01	TCGA-AA-3866-01	TCGA-AA-3854-01	TCGA-AA-3833-01	TCGA-AA-3685-01	TCGA-AA-3675-01	TCGA-AA-3519-01	TCGA-AA-3814-01	TCGA-AA-3852-01	TCGA-AA-3552-01	TCGA-A6-3808-01	TCGA-AA-3860-01	TCGA-AA-3850-01	TCGA-AA-3680-01	TCGA-AA-3692-01	TCGA-A6-3810-01	TCGA-AA-3529-01	TCGA-AA-3715-01	TCGA-AA-3877-01	TCGA-AA-3526-01	TCGA-AA-3976-01	TCGA-AA-3846-01	TCGA-AA-3982-01	TCGA-AA-3872-01	TCGA-AA-3941-01	TCGA-AA-3971-01	TCGA-AA-3696-01	TCGA-AA-3534-01	TCGA-AA-3939-01	TCGA-AA-3527-01	TCGA-AA-3867-01	TCGA-AA-3815-01	TCGA-AA-3553-01	TCGA-AA-3845-01	TCGA-AA-3955-01	TCGA-AA-3819-01	TCGA-AA-3518-01	TCGA-AA-3949-01	TCGA-A6-2674-01	TCGA-AA-3812-01	TCGA-AA-3869-01	TCGA-AA-3562-01	TCGA-AA-3956-01	TCGA-AA-3844-01	TCGA-AA-3818-01	TCGA-AA-3947-01	TCGA-AA-3514-01	TCGA-AA-3556-01	TCGA-AA-3831-01	TCGA-AA-3672-01	TCGA-A6-3809-01
hsa-miR-379	10.56700537	8.56985561	8.64745843	10.49585503	10.36522885	9.85953479	9.07146236	9.44086917	9.43671154	8.70390357	7.87036472	10.56890615	9.35093918	8.49585503	8.86108691	9.72792045	9.00562455	8.55842071	9.31288296	8.64745843	10.18982456	9.31967212	9.94397991	8.36194377	8.43879185	9.4918531	9.027906	8.65463603	8.81698362	8.07146236	7.76155123	9.32192809	9.4655664	8.87344411	9.00562455	10.14338321	8.05528244	10.21674586	10.17492568	10.31288296	9.55842071	10.77396337	10.85720347	8.30833903	9.81858218	10.02097994	9.53332973	8.27612441	9.75655632	10.5372184	9.15481811	9.74146699	10.19967234	9.80574387	10.11634396	9.47573343	9.25974326	9.45532722	8.88569637	9.09539702	9.97154355	9.09539702	10.28655776	9.45738088	9.35093918	9.30833903	9.27612441	9.67419227	9.74651432	10.6110248	8.24792751	9.97584797	9.96578428	10.01541505	8.67595703	9.59618976	10.25384748	10.08746284	9.23361968	8.77807713	9.21188829	8.61470984	10.29462075	9.00281502	10.37721053
hsa-miR-340*	2.5849625	2.80735492	3.5849625	1.5849625	2.32192809	2.5849625	0	2.80735492	2	1.5849625	3.5849625	2.32192809	2.80735492	2	3.32192809	3	2.5849625	4.32192809	2.32192809	3.45943162	1.5849625	2.32192809	3	2.5849625	2	2.80735492	3.45943162	2.32192809	3.32192809	3.9068906	2.80735492	4.32192809	0	2.80735492	2.32192809	1	2	1.5849625	1	3	1.5849625	1	2.5849625	2.80735492	0	2.5849625	3.169925	2.32192809	1	2	2.80735492	3.80735492	0	3.70043972	1	3	3.80735492	0	1.5849625	2.5849625	2.80735492	3.169925	2.80735492	1.5849625	2.32192809	3.5849625	3.32192809	3.32192809	2.80735492	0	4.45943162	2.5849625	2.80735492	1	4	2	0	1.5849625	2.32192809	2.80735492	2.32192809	2.5849625	2	2.32192809	2.5849625
hsa-miR-330-5p	4.64385619	3	3	4	3.5849625	3.9068906	3.169925	4.32192809	2.32192809	4.32192809	0	3.45943162	4	2.5849625	3.32192809	2.5849625	3.9068906	3.5849625	4.32192809	3.70043972	4.5849625	3.169925	4.80735492	4.24792751	3.80735492	1	3.9068906	3.5849625	3.169925	3.169925	3	2	3	4.5849625	1.5849625	2.80735492	3.70043972	4.80735492	4.70043972	4.24792751	3.169925	4.169925	4.32192809	3	2.80735492	4.32192809	3.5849625	3.32192809	4	4.32192809	4	4.857981	5.24792751	3.45943162	4.857981	3.32192809	3.70043972	2.5849625	4.80735492	3.45943162	3.70043972	2	4.08746284	3.169925	4.52356196	4	3.169925	4.9068906	3.5849625	4.169925	2.80735492	3.80735492	4.80735492	4.24792751	3.169925	3.169925	4.169925	3	3.80735492	5.08746284	2.5849625	2.80735492	4.45943162	6.10852446	4.5849625
hsa-miR-328	3.9068906	5.04439412	5	5.04439412	4.24792751	6.06608919	3.9068906	4.95419631	4.9068906	3.32192809	6.37503943	3.45943162	4.52356196	5.12928302	4.64385619	5.45943162	5.39231742	5.04439412	2.80735492	5.7548875	4.08746284	3.169925	4.45943162	5.169925	3.9068906	3.70043972	4.45943162	4.45943162	5.32192809	4.24792751	3.9068906	6.169925	5.169925	3.80735492	4.08746284	4.08746284	3.169925	3	3.5849625	5.20945337	4.52356196	4.169925	4.80735492	5.95419631	4.45943162	4.52356196	3.70043972	5.04439412	4.70043972	4.45943162	3.9068906	5.83289001	3.80735492	5	3.32192809	4.08746284	4.857981	4.39231742	4.7548875	3.70043972	5.20945337	5.20945337	3.80735492	4.5849625	4.45943162	3.5849625	6.32192809	3	4.32192809	3.169925	5.28540222	3.32192809	6	4.39231742	4.9068906	4.39231742	5.08746284	2.5849625	3.45943162	4.08746284	5.42626475	4.95419631	3.169925	5.32192809	2.80735492
hsa-miR-342-3p	5	5.12928302	6.64385619	5.42626475	6.06608919	5.72792045	4.52356196	6.47573343	5.39231742	5.55458885	5.28540222	5.24792751	5	4.80735492	6.06608919	4.52356196	4.9068906	6.357552	6.84549005	4.32192809	5.04439412	5.24792751	4.169925	5.93073734	5.04439412	5.83289001	6.28540222	4.24792751	6.20945337	6.39231742	4.52356196	5.357552	6.02236781	4.80735492	6.04439412	5.52356196	3.5849625	5.42626475	5.169925	4.80735492	4.32192809	4.95419631	4.95419631	6.28540222	4.45943162	6.06608919	5.95419631	6.02236781	5.4918531	4.64385619	3.9068906	6.76818432	4.45943162	6.08746284	3.45943162	5.70043972	7.24792751	4.24792751	4.64385619	6.94251451	3.45943162	5.45943162	5.67242534	5.4918531	5.64385619	6.12928302	5.88264305	5.70043972	2.32192809	4.32192809	5.61470984	6.169925	5.55458885	4.70043972	6.42626475	4.7548875	4.80735492	4.24792751	5.9068906	4.7548875	5.169925	5.28540222	5.42626475	5.5849625	5.5849625
hsa-miR-337-3p	4.45943162	3.80735492	3.9068906	5.4918531	4.52356196	5.20945337	4.08746284	4.39231742	4.95419631	3.32192809	4.169925	5.28540222	4.45943162	4	3.45943162	4.52356196	4.64385619	3	3.32192809	3.5849625	4.45943162	4.39231742	4.70043972	3.70043972	3.45943162	4	4.08746284	3.5849625	4.5849625	3.32192809	2.5849625	5.04439412	4.857981	3.45943162	3.80735492	4.857981	3	4.24792751	4.32192809	4.64385619	3.70043972	5.04439412	5.64385619	3.80735492	3.32192809	4.9068906	4.32192809	4.24792751	4.169925	5.80735492	3.45943162	4.7548875	4.64385619	4.857981	4.95419631	5.08746284	4.5849625	4	3.45943162	4.39231742	5.4918531	4.80735492	5.93073734	4.45943162	4.70043972	3.5849625	4	4.52356196	3	5.08746284	4.08746284	4.9068906	5.357552	4.9068906	4.9068906	4.24792751	5.24792751	4.80735492	4.857981	3.32192809	4.52356196	2.32192809	4.80735492	3.45943162	4.5849625
hsa-miR-326	5.9068906	2	0	4.70043972	4.24792751	4	0	2	1	4.80735492	2	5.52356196	5.12928302	1	4.39231742	2.5849625	3.32192809	2	4.5849625	2.80735492	5.39231742	4	5.80735492	3.9068906	4.64385619	2.32192809	4.52356196	3.5849625	3.169925	3.45943162	2.5849625	0	3	4.80735492	1.5849625	4.9068906	3.5849625	5.08746284	5.08746284	4.169925	3.169925	4.45943162	5.93073734	4.32192809	4.64385619	4.80735492	3.5849625	4.169925	4.45943162	4.32192809	3.80735492	4.45943162	5.169925	2	4.32192809	4.95419631	4.80735492	4.39231742	4.64385619	4.08746284	3.80735492	3	4.857981	3.5849625	5	6.72792045	3.70043972	3.9068906	5.12928302	4.9068906	2.80735492	3	3.70043972	5.70043972	4.9068906	3	4.64385619	3.5849625	4.39231742	3.70043972	5.04439412	1.5849625	5.4918531	5.95419631	3.9068906
hsa-miR-151-5p	3.5849625	4.80735492	5.72792045	4.169925	4.08746284	4.39231742	5.08746284	5.24792751	5.12928302	4	4.5849625	4	3.80735492	5.20945337	6.14974712	5.52356196	5.78135971	4.39231742	4.39231742	4.52356196	4.52356196	3.5849625	5.32192809	5.42626475	4.08746284	5.55458885	4.70043972	6.67242534	5.169925	4.70043972	4.857981	5.70043972	4.64385619	4.5849625	4.64385619	2.5849625	3.5849625	2	3.5849625	4.80735492	4.95419631	2.80735492	3.169925	5.169925	2.80735492	3	4.39231742	4.5849625	4.45943162	3.169925	4.70043972	4.24792751	3	5.169925	3.5849625	2.5849625	6.12928302	2.80735492	4.169925	4.80735492	5.67242534	5.64385619	3.45943162	3.9068906	5.61470984	3	5.5849625	3.45943162	4.70043972	3.45943162	5.357552	4	5.169925	2.5849625	6.02236781	4.39231742	3.32192809	3.169925	3.169925	3.9068906	4.32192809	5.39231742	3.32192809	3.45943162	2.80735492
hsa-miR-151-3p	11.44708323	10.38154295	10.22520744	11.48683502	10.93590168	10.35314683	10.6411486	10.73640193	10.52649924	11.15608308	9.44086917	11.46709603	11.32699117	10.17617315	11.90388185	10.71424552	11.27146303	10.23361968	11.55794229	10.42206477	12.09901899	10.58683979	12.27786855	10.66799854	10.96000193	10.62479546	11.17990909	11.47826403	10.62205182	10.15228484	9.91737208	10.60269887	10.25266543	11.74986943	10.17492568	10.89708913	10.99435344	10.41996018	11.24555271	11.60455323	11.09934781	10.98726401	11.49835061	10.52845411	10.23481743	11.2179577	10.06339508	10.22037833	11.74020239	10.93590168	11.41679753	10.85486838	11.15734694	11.30435132	12.19537221	11.24495839	11.55218876	10.76901132	11.86650621	10.57080444	11.85992297	10.68035952	11.68343329	10.00422047	11.54109662	11.38747887	11.28077077	11.1401907	11.68079903	11.45121111	10.4604559	10.13699111	10.6635581	10.65105169	10.98513037	10.97584797	11.8963324	11.13314221	10.68123841	10.63117706	10.49485558	11.09473751	11.11243951	11.68431031	11.41785251
hsa-miR-135b	5.04439412	6.53915881	7.04439412	6.04439412	5.67242534	5.357552	6.88264305	7.37503943	8.46352437	6.53915881	5.72792045	5.83289001	6.12928302	8.55458885	7.82017896	7.79441587	8.06069593	7.23840474	7.53915881	7.37503943	5.78135971	6.59991284	7.62205182	7.25738784	7.61470984	4	7.95419631	7.67242534	6.87036472	2	5.9068906	6.24792751	6.37503943	7.72109919	7.42626475	5.357552	7.70043972	6.32192809	6.08746284	8.99717948	6.56985561	6.91886324	5.9068906	5.88264305	3.169925	7	3.32192809	7.31288296	6.39231742	6.50779464	6.72792045	4.24792751	6.94251451	7.57742883	8.07146236	7.65105169	6	5.45943162	8.17492568	5.55458885	8.14465824	6.67242534	8.52747701	2.80735492	5.357552	6.64385619	8.05528244	7.66533592	6.72792045	8.13955135	8.6329952	4.32192809	7.87651695	6.12928302	8.97154355	6.24792751	7.59245704	7.85174904	6.50779464	7.78790256	0	8.27612441	4	6	5.42626475
hsa-miR-148b	8.70735913	8.72451385	8.50382574	8.66533592	8.64385619	8.42206477	8.66533592	9.33091688	8.96289601	9.16490693	8.6794801	7.78790256	8.76818432	8.04439412	9.27844946	9.21188829	9.16741815	8.52747701	8.16490693	8.45943162	8.75822321	7.63662462	8.56985561	9.21916852	8.93073734	8	8.8917837	9.0768156	8.51963625	8.55842071	8.81057163	8.27612441	8.62935662	8.71424552	8.58120058	7.66533592	9.10590851	8.04439412	8.12928302	8.74483384	9.02236781	8.20945337	8.92184094	8.45121111	6.61470984	8.68650053	8.55458885	8.52356196	8.71080643	7.66533592	9.65463603	9.033423	8.57364719	9.11374217	9.15734694	7.96578428	8.52356196	7.02236781	8.56224242	7.99435344	10.05663772	9.16741815	8.54689446	7.76155123	8.17990909	7.87651695	9.18487534	9.03617361	8.38801729	8.74819285	9.04165915	8.41362793	9.02513956	8.38801729	8.96000193	8.80413102	8.55842071	8.47167521	8.67595703	9.08480839	8.357552	8.81698362	9.17242751	9.52356196	8.76155123
hsa-miR-331-3p	6.18982456	4.5849625	2.5849625	6.55458885	5.357552	5.357552	5.04439412	4.70043972	5.12928302	6.26678654	4.857981	6.26678654	6.06608919	3.80735492	5.24792751	5.24792751	4.9068906	3.70043972	5.83289001	4.9068906	5.70043972	6.18982456	6.169925	5.08746284	6.28540222	4.70043972	6.24792751	5.42626475	4.24792751	4.5849625	2.5849625	4.857981	5.28540222	6.70043972	4.24792751	5.20945337	5.04439412	4.95419631	5.9068906	6.169925	5.04439412	5.93073734	6.91886324	5.20945337	4.9068906	6.08746284	5.169925	5.28540222	5.32192809	5.95419631	5	7.30378075	6.52356196	5.169925	6.67242534	5.95419631	5.78135971	5.78135971	6.68650053	5.39231742	6.4429435	5.7548875	6.52356196	4.64385619	5.357552	7.0768156	4.80735492	7.40939094	6.357552	5.78135971	4.80735492	4.857981	5.45943162	6.18982456	6.10852446	4.80735492	5.80735492	5.42626475	6.04439412	5.42626475	5.169925	5.04439412	6.12928302	7.33985	6.39231742
hsa-miR-324-5p	4.08746284	1	2.80735492	5.64385619	4.70043972	3.45943162	2.5849625	4.5849625	3.70043972	3.32192809	3	4.39231742	4.32192809	2	2.80735492	3.70043972	4.5849625	1.5849625	5.28540222	2.80735492	4.169925	3.169925	4.08746284	5.20945337	3.169925	3.45943162	4.39231742	4.64385619	3	3.9068906	3.169925	3.5849625	3.32192809	3.70043972	2.5849625	2	3.45943162	3.169925	4.95419631	4.80735492	2.80735492	2.5849625	4.08746284	4.70043972	3	4.52356196	3.80735492	4.39231742	4.7548875	4.32192809	4.32192809	6.12928302	3.32192809	3.5849625	4.24792751	4.52356196	5.169925	2	4.39231742	4.80735492	2.80735492	4.5849625	5.28540222	3.45943162	4.5849625	4.24792751	4.70043972	5.55458885	2.5849625	3.80735492	3.32192809	3	5.20945337	3.80735492	5.42626475	3.169925	2	2.80735492	5	4.169925	3.45943162	3.5849625	4.169925	4.7548875	3.5849625
hsa-miR-324-3p	3.32192809	3	1.5849625	4.169925	3.45943162	2.5849625	1.5849625	3.169925	2.5849625	2	3.9068906	2.32192809	4.80735492	1.5849625	3.70043972	2.80735492	3.70043972	2	2.32192809	3.80735492	3.80735492	1.5849625	4.9068906	5.12928302	2.5849625	1	3.32192809	3.70043972	3	4	2.5849625	2.80735492	2.32192809	4.08746284	1.5849625	2.5849625	1	2	3.9068906	3.9068906	2.5849625	1.5849625	3.5849625	3.169925	2	4.08746284	2.32192809	3.169925	3.32192809	4	4.08746284	4.24792751	2.32192809	4.32192809	3.80735492	3.45943162	4.08746284	3	3	3.169925	3.9068906	4	3	3.45943162	3.32192809	5.12928302	4.08746284	3.70043972	3.70043972	3.169925	3.80735492	2.80735492	3.32192809	3	2.80735492	3.32192809	3.9068906	1	2.32192809	2	3.9068906	2	4.5849625	5.70043972	3.70043972
hsa-miR-338-5p	2	1.5849625	1.5849625	0	2.5849625	3.45943162	1	0	0	2.32192809	2.80735492	4	2.5849625	2	2	1	0	2.5849625	0	4.5849625	2.80735492	2.32192809	4.24792751	2	4.08746284	2.5849625	1.5849625	0	1	1	0	1	0	1	1	2.32192809	0	3.9068906	1	2.32192809	0	0	2	0	2.80735492	1	0	4	0	1	0	1.5849625	3.32192809	0	3.5849625	2.80735492	2.32192809	2.80735492	0	2.80735492	0	1.5849625	3.9068906	1.5849625	1.5849625	2	1	1	3.5849625	4.08746284	0	1	2.32192809	3	1.5849625	0	0	2.32192809	2	0	1	1	4.08746284	1	5.12928302
hsa-miR-338-3p	6.30378075	8.76818432	10.52258153	5.39231742	8.6617781	9.44708323	9.29691621	9.11374217	7.71424552	6.83289001	9.86263736	8.83920379	6.93073734	10.78790256	8.29001885	7.87651695	8.96000193	10.30035256	6.53915881	10.28540222	8.28540222	8.03891899	9.88722062	8.93073734	9.19475685	10.05256805	8.36194377	6.68650053	7.15987134	8.25266543	7.53138146	9.27612441	6.91886324	6.20945337	7.34872815	6.4429435	7.29462075	8.83289001	7.357552	7.59245704	7.54689446	7.04439412	6	8.25738784	7.72792045	6.7548875	7.64385619	10.19105921	7.02236781	7.4918531	8.12412131	8.03891899	7.98868469	6.7548875	8.32192809	7.08746284	8.44708323	7.26678654	5.169925	9.56414949	6.70043972	10.1382718	8.20457114	9.41996018	8.44708323	7.22881869	7.55458885	6.5849625	8.80413102	8.87344411	9.76983784	8.11894107	10.29462075	7.78790256	8.87651695	7.60733031	6.28540222	6.45943162	8.18487534	7.70735913	9.15734694	7.53138146	8.86727874	6.55458885	9.60177079
hsa-miR-339-5p	1.5849625	0	2	4.08746284	3.9068906	1	0	1.5849625	1.5849625	4.169925	2	4.70043972	4	0	2	0	1	1.5849625	4.52356196	2.5849625	4.32192809	2	4.52356196	2.32192809	2	4.169925	4	3.5849625	2.32192809	2	2.5849625	2.32192809	0	2.32192809	2	3.32192809	2.5849625	3.45943162	5.20945337	3.45943162	3.169925	3.45943162	4.857981	5.04439412	1.5849625	3.32192809	1	4.80735492	3	4.169925	0	5.04439412	4.32192809	2.80735492	3.45943162	4.52356196	3.70043972	3.9068906	4.24792751	4.5849625	1	1	5.4918531	2.80735492	3.70043972	3.9068906	0	4.08746284	2.5849625	3.32192809	2.80735492	3	2.5849625	2.80735492	5.08746284	2.5849625	1	4	6	3.32192809	1.5849625	2.32192809	0	2.32192809	3.169925
hsa-miR-339-3p	3.45943162	2.80735492	0	3.80735492	3.169925	3	1	1	1	3.9068906	3	3.80735492	4.70043972	1.5849625	3.32192809	2.5849625	3	2.5849625	2	4.80735492	3.80735492	2.5849625	5.20945337	3.45943162	3.5849625	3	4.08746284	4.24792751	2.32192809	1	0	1	3.45943162	4.08746284	1.5849625	2.5849625	3.45943162	2.80735492	5.357552	3.70043972	2	3.70043972	3.80735492	3.80735492	2.80735492	4.45943162	2.80735492	3.70043972	2	4.08746284	1.5849625	3.70043972	3.45943162	2.5849625	3.9068906	4	2.80735492	3.169925	5.169925	4.08746284	2	2.5849625	4.52356196	1	2.80735492	4.80735492	3.5849625	4	3.5849625	3.9068906	3	2	4	3.45943162	4.5849625	3.45943162	2	4.80735492	4.08746284	2.32192809	2.32192809	2.32192809	2.80735492	4	3.70043972
hsa-miR-335	4.52356196	4	2.5849625	5.70043972	4.70043972	1	3.32192809	4.169925	4.95419631	5	4.857981	5.12928302	5	4	4.45943162	3.5849625	4.5849625	2.5849625	5.42626475	3.5849625	4.857981	3.45943162	5.61470984	2.5849625	5.12928302	4.08746284	3.32192809	4.9068906	4.169925	3.45943162	2	3.45943162	4.39231742	3.32192809	2.80735492	2.80735492	3.9068906	3	4.169925	5.24792751	3	3.70043972	4.52356196	4.5849625	2.5849625	4.857981	1.5849625	4.70043972	5.7548875	3.70043972	3.5849625	4.39231742	4.08746284	4.45943162	4.39231742	5.169925	4	1	3.9068906	4.9068906	5.04439412	3.80735492	5.7548875	2.5849625	3	4.7548875	3.32192809	4.80735492	5.39231742	4.08746284	3.5849625	2.5849625	3	4	4.95419631	4	3.45943162	4.32192809	5.39231742	3	3.169925	3.32192809	4.39231742	2	4.64385619
hsa-miR-335*	7.60733031	7.94836723	7.11894107	8.33091688	7.46760555	5.67242534	7.91288934	7.93663794	8.37503943	6.83289001	8.91886324	6.28540222	7.97154355	8.169925	8.50382574	8.08214904	8.30378075	6.67242534	7.64385619	7.65105169	8.28077077	5.97727992	8.14974712	7.65105169	7.69348696	8.35314683	6.82017896	9.11374217	8.90388185	7.91288934	6.93073734	8.66533592	7.4429435	5.78135971	7.41785251	7.22881869	6.79441587	5.39231742	6.93073734	7.45121111	7.67242534	7.4918531	6.50779464	8.43879185	4.08746284	7.53915881	6.70043972	7.56985561	8.93957921	6.40939094	8.10852446	6.94251451	7.05528244	8.46352437	7.74146699	6.56985561	8.32192809	5.83289001	7.26678654	7.94836723	8.79116289	8.09803208	7.74146699	6.42626475	7.93663794	7.08746284	9.12153352	6.71424552	7.6794801	7.357552	7.76818432	6.72792045	7.53915881	5.857981	7.96578428	7.83920379	6.68650053	6.88264305	7.12928302	7.27612441	7.08746284	7.19967234	6.61470984	6.64385619	8.357552
hsa-miR-133b	2	0	0	3	1.5849625	4.24792751	0	0	0	1.5849625	0	4.32192809	2	3.32192809	0	0	0	0	1	1	1.5849625	3.80735492	0	1.5849625	0	0	1	0	1	0	1	3.32192809	2.32192809	2.32192809	0	4.7548875	0	4.7548875	2.32192809	0	0	3.9068906	3	1.5849625	5.169925	1	0	2.80735492	3.5849625	0	0	0	3.169925	0	2.5849625	1.5849625	2.32192809	4.857981	3.70043972	4.39231742	0	3	1.5849625	3.70043972	4.45943162	2.5849625	1	1.5849625	1.5849625	2.5849625	0	4.45943162	2.32192809	5.28540222	1.5849625	1	2	2	5.12928302	0	4.5849625	1	1	4.70043972	0
hsa-miR-345	4.857981	4.39231742	2.80735492	6.98868469	5.52356196	3.70043972	4.39231742	4.857981	4	5.39231742	2	5.52356196	6	2.32192809	4.32192809	3.80735492	5.08746284	4.24792751	6.4429435	3.9068906	5.9068906	3	5.9068906	5.20945337	3.70043972	5.357552	5.169925	6.83289001	4.64385619	4.52356196	4.169925	3.5849625	4.70043972	5.45943162	4.24792751	4	4.08746284	4.64385619	5.61470984	4.5849625	4.32192809	5.08746284	5.4918531	5.83289001	3.80735492	5.39231742	4.39231742	5.7548875	5.61470984	4.857981	3	6.65821148	5.24792751	5.04439412	4.70043972	6.10852446	4.95419631	3.5849625	5.7548875	5.04439412	5.39231742	4.64385619	6.26678654	4.45943162	4.80735492	6.52356196	4.64385619	5.7548875	6	4.95419631	4.5849625	4.52356196	5.72792045	4.857981	6.12928302	4.64385619	3.5849625	4.5849625	6.76818432	4.64385619	5.42626475	4.64385619	5.72792045	5.28540222	5.39231742
hsa-miR-196b	11.21006248	12.09803208	10.80413102	12.72770778	12.23631323	11.90839262	13.71885391	13.23361968	11.51076417	11.77313921	9.79603961	10.12023788	11.51717725	12.0764816	12.19475685	12.55386924	13.88054013	11.06541613	11.72664392	11.47370575	13.92072502	9.91288934	14.39734039	11.84156435	12.64250303	10.63390341	11.81778312	13.25029842	13.67782973	11.12863881	11.09473751	13.36959735	12.71510401	13.42992974	12.12412131	12.93774162	10.38694025	11.31910758	14.48161025	13.13811178	12.53940118	13.00404486	12.35837648	13.13554898	10.40832974	12.97710101	11.44346161	12.16396409	12.84901407	14.26832268	13.02894204	12.30235333	11.06676193	13.12815547	11.90048948	12.06305796	10.70217269	10.92035286	11.9076418	11.96000193	13.98513037	14.00184797	13.01384605	11.55362929	12.40061264	10.72962074	9.66888498	11.54496443	14.0385761	12.57341051	11.12928302	9.93369065	11.28193003	12.21462269	12.59479112	13.07831762	12.60084211	12.38154295	12.36959735	11.3858624	12.95201316	10.54206454	12.55985504	11.6128685	11.15608308
hsa-miR-423-5p	4	2	3.5849625	4.45943162	4	3.32192809	3	4	2.80735492	3	4.52356196	4.08746284	3.9068906	2.80735492	3.32192809	3.32192809	3.80735492	3.5849625	4.70043972	3.9068906	4.64385619	1.5849625	5.20945337	5.08746284	3.80735492	3.9068906	4.32192809	3.9068906	2.32192809	4.39231742	4	3.32192809	3.32192809	3.5849625	1.5849625	3	3.70043972	3.32192809	4.70043972	3.5849625	4.24792751	3.32192809	4.52356196	2.80735492	1.5849625	4.32192809	3	4.39231742	4.32192809	2.5849625	1.5849625	5.04439412	3.169925	4	2.5849625	4.5849625	4.857981	3.32192809	4.08746284	5.20945337	3	3.169925	4.24792751	3.5849625	5	4	4.45943162	4.52356196	3	4.24792751	3.5849625	4	4.9068906	3.80735492	4.32192809	3.5849625	3.32192809	3.32192809	3.45943162	4.52356196	3.5849625	4.32192809	2.5849625	5.04439412	3.80735492
hsa-miR-423-3p	6.50779464	6.02236781	6.4918531	7.24792751	6.45943162	6.4918531	6.70043972	6.55458885	6.30378075	5.4918531	8.07146236	4.32192809	6.76818432	6.82017896	6.857981	6.47573343	7.01122726	6.45943162	6.14974712	6.32192809	6.06608919	6.26678654	7.5849625	7.71424552	6.18982456	7.57742883	6.9068906	6.857981	6.62935662	7.25738784	6.40939094	6.72792045	6.67242534	7.22881869	5.857981	5.64385619	5.9068906	4.45943162	6.02236781	6.76818432	7.40087944	5.83289001	5.88264305	6.53915881	4.169925	6.71424552	5.52356196	6.83289001	7.05528244	6.4918531	6.30378075	6.91886324	5.45943162	6.98868469	5.88264305	6.4429435	7.39231742	4.70043972	6.68650053	6.94251451	6.79441587	6.47573343	6.06608919	6.06608919	6.70043972	6.62935662	7.61470984	6.64385619	6.56985561	6.32192809	7.02236781	5.95419631	7.74819285	6.32192809	7.08746284	6.72792045	6.14974712	4.857981	5.5849625	6.10852446	6.47573343	7.12928302	5.67242534	7.04439412	6.28540222
hsa-miR-424	8.6617781	6.04439412	6.87036472	8.57364719	7.28540222	6.37503943	5.88264305	7.54689446	7.60733031	6.88264305	6.61470984	9.02236781	8.32192809	5.5849625	7.50779464	6.70043972	7.02236781	6.32192809	7.20945337	6.40939094	8.53138146	6.169925	8.40087944	5.78135971	6.357552	6.68650053	6.50779464	6.70043972	7.42626475	5.7548875	4.169925	6.89481776	7.43462823	6.71424552	5.42626475	7.10852446	6.56985561	7.59991284	7.85174904	8.23840474	6.82017896	8.6329952	8.44708323	6.169925	5.61470984	8.19475685	6.18982456	5.169925	6.5849625	7.4429435	5.70043972	7.857981	8.14465824	7.9248125	7.9248125	7.87651695	6.59991284	6.68650053	8.08214904	5.80735492	7.56224242	5.4918531	7.74146699	7.43462823	7.29462075	7.45943162	7.30378075	7.20945337	7.39231742	7.37503943	6.94251451	6.53915881	6.72792045	8	9.24317398	7.12928302	8.66888498	7.7548875	7.30378075	6.52356196	6.30378075	6.42626475	8.30378075	7.70735913	8.38801729
hsa-miR-425	8.11894107	7.62935662	7.22881869	8.54689446	8.51569984	7.59245704	7.66533592	7.64385619	7.033423	8.45943162	7.61470984	8.03891899	8.83605036	6.14974712	8.10852446	6.80735492	7.169925	7.23840474	8.87651695	6.68650053	8.06608919	6.80735492	8.18487534	9.12670447	7.17990909	8.66533592	8.55458885	8.22400167	7.71424552	8.033423	7.09803208	7.63662462	7.49984589	9.66711154	6.59991284	6.72792045	7.9248125	7.30378075	7.57742883	7.74146699	8.55842071	7.60733031	8.027906	7.99435344	5.72792045	8.22400167	7.95419631	7.68650053	9.04712391	6.53915881	6.79441587	8.18487534	6.64385619	7.77478706	8.77807713	8.81378119	9.36850646	6.357552	8	9.71938882	6.80735492	6.50779464	8.43462823	7.25738784	8.22400167	8.14465824	7.78790256	7.45943162	8.29920802	9.37937837	7.50779464	8.033423	8.67595703	8.77478706	9.97441459	8.15987134	8.54303182	9.63481105	7.68650053	8.6794801	7.59991284	7.57742883	9.49984589	7.60733031	7.81378119
